note_a_l_ecrit;longitude;nbre_eleves_segpa;nbre_eleves_ulis;effectifs_filles;effectifs_garcons
9.7;5.073849533715506;0;9;261;291
10.6;5.00519949831528;62;18;147;175
10.1;5.00519949831528;62;18;147;175
9.1;4.994749445961136;0;0;239;248
9.9;4.994749445961136;0;0;239;248
10.2;3.9939023566856253;0;10;220;234
11.9;3.9939023566856253;0;10;220;234
9.8;4.370472644033587;0;13;215;213
10.5;4.370472644033587;0;13;215;213
7.9;3.5047583866224055;65;0;197;246
9.7;3.5047583866224055;65;0;197;246
8.5;3.2880782303535403;0;11;225;305
10.0;3.2880782303535403;0;11;225;305
12.1;-2.512399343445446;0;0;103;101
12.0;-2.512399343445446;0;0;103;101
7.7;-2.596619871781285;0;10;78;91
9.4;-2.596619871781285;0;10;78;91
7.7;-4.510359525683293;61;11;190;185
8.6;-4.510359525683293;61;11;190;185
10.2;-1.6798204949066526;0;0;240;235
9.8;-1.6798204949066526;0;0;240;235
9.7;-1.709250420726049;0;12;203;229
10.7;-1.709250420726049;0;12;203;229
9.8;3.4542099569016824;63;10;356;350
11.7;3.4542099569016824;63;10;356;350
9.8;2.5925800816384736;0;10;130;132
8.1;2.5925800816384736;0;10;130;132
7.2;3.0950697983947135;0;26;193;200
8.6;3.0950697983947135;0;26;193;200
10.9;4.386549705964646;87;0;258;281
10.4;4.386549705964646;87;0;258;281
9.2;6.538230348768188;75;6;414;387
9.9;6.538230348768188;75;6;414;387
7.5;5.697010377282649;0;12;151;196
8.9;5.697010377282649;0;12;151;196
10.4;5.7371100497222685;105;10;378;356
10.1;5.7371100497222685;105;10;378;356
8.6;5.706289743106682;0;0;258;328
9.9;5.706289743106682;0;0;258;328
8.1;5.210609704464847;0;13;238;204
8.6;5.210609704464847;0;13;238;204
8.2;4.92644189871169;0;14;203;219
9.7;4.92644189871169;0;14;203;219
11.5;5.431009651453726;0;13;121;142
10.8;5.431009651453726;0;13;121;142
10.5;4.573189781031106;0;13;342;395
11.8;4.573189781031106;0;13;342;395
9.5;4.816378481441572;0;12;130;189
10.0;4.816378481441572;0;12;130;189
7.7;4.900112619036367;0;13;276;320
8.7;4.900112619036367;0;13;276;320
9.2;4.921345641277431;0;12;202;202
7.9;4.921345641277431;0;12;202;202
9.2;4.917235287048299;51;13;281;306
10.5;4.917235287048299;51;13;281;306
9.1;4.866355379613104;64;13;297;334
10.1;4.866355379613104;64;13;297;334
8.6;4.721762515214991;0;12;236;288
9.3;4.721762515214991;0;12;236;288
7.5;-0.34696061196262384;0;10;311;322
9.4;-0.34696061196262384;0;10;311;322
8.7;-0.33301993990372764;0;15;129;131
9.6;-0.33301993990372764;0;15;129;131
7.4;-0.34496018915318594;0;15;157;184
8.5;-0.34496018915318594;0;15;157;184
9.1;1.4435802528746382;0;22;273;300
9.7;1.4435802528746382;0;22;273;300
10.1;1.2126104624029355;61;13;209;234
9.4;1.2126104624029355;61;13;209;234
10.6;-1.080684377285271;73;14;204;180
10.2;-1.080684377285271;73;14;204;180
9.4;0.1995697305854822;0;0;102;99
9.1;0.1995697305854822;0;0;102;99
8.7;1.0326899176521405;0;0;212;226
9.8;1.0326899176521405;0;0;212;226
9.5;1.0286036136248429;48;14;201;207
8.7;1.0286036136248429;48;14;201;207
8.5;1.0070361686868774;61;13;331;333
9.4;1.0070361686868774;61;13;331;333
8.5;0.23234900171424258;59;14;265;283
9.9;0.23234900171424258;59;14;265;283
9.5;0.1585252300352849;0;0;232;221
9.9;0.1585252300352849;0;0;232;221
7.4;0.09021784341478802;0;0;168;150
9.6;0.09021784341478802;0;0;168;150
10.1;1.0852871688663643;0;14;243;245
8.6;1.0852871688663643;0;14;243;245
11.1;0.7122662901331184;0;0;183;184
10.1;0.7122662901331184;0;0;183;184
13.4;-0.5849179937998745;0;15;349;394
12.7;-0.5849179937998745;0;15;349;394
10.1;-0.5538237748046175;0;16;169;180
11.3;-0.5538237748046175;0;16;169;180
10.2;-0.5606440643261218;0;11;351;319
11.9;-0.5606440643261218;0;11;351;319
9.9;-0.5331585713029526;0;0;220;245
8.6;-0.5331585713029526;0;0;220;245
8.2;-0.5223870666307535;72;16;267;273
9.5;-0.5223870666307535;72;16;267;273
10.8;-0.6510234523453694;0;0;288;275
10.7;-0.6510234523453694;0;0;288;275
10.0;-0.41145166104362557;0;14;300;321
9.1;-0.41145166104362557;0;14;300;321
11.1;-0.5093728558010466;102;13;276;291
10.7;-0.5093728558010466;102;13;276;291
9.5;0.18087574787166008;55;12;338;333
10.8;0.18087574787166008;55;12;338;333
9.8;0.5989167291248232;0;10;135;156
9.9;0.5989167291248232;0;10;135;156
9.0;0.3180975641873742;65;12;262;299
10.0;0.3180975641873742;65;12;262;299
8.6;1.227624328711415;0;12;338;330
9.7;1.227624328711415;0;12;338;330
10.0;1.290903771175961;0;11;152;158
7.7;1.290903771175961;0;11;152;158
11.0;0.14619058061944032;0;13;199;205
10.5;0.14619058061944032;0;13;199;205
11.6;-1.1165800235315764;0;12;309;280
12.0;-1.1165800235315764;0;12;309;280
10.0;-0.4782495368961803;0;12;248;260
10.4;-0.4782495368961803;0;12;248;260
11.6;0.5491225232356329;59;0;296;319
9.8;0.5491225232356329;59;0;296;319
10.5;0.5461617283146118;59;13;316;334
8.9;0.5461617283146118;59;13;316;334
9.8;2.331629421742715;0;0;204;229
10.7;2.331629421742715;0;0;204;229
10.4;2.3489003077811836;0;27;301;298
11.2;2.3489003077811836;0;27;301;298
11.1;3.008270411217655;0;0;253;227
11.2;3.008270411217655;0;0;253;227
10.0;2.9742500591604983;0;0;275;257
8.9;2.9742500591604983;0;0;275;257
8.4;4.3569599691475265;0;22;278;274
7.5;4.3569599691475265;0;22;278;274
10.5;4.36424053264871;59;12;264;297
10.4;4.36424053264871;59;12;264;297
8.0;4.434667601331774;62;11;429;397
10.0;4.434667601331774;62;11;429;397
9.6;3.751150125849816;60;12;304;378
10.4;3.751150125849816;60;12;304;378
9.8;3.847929799069605;55;14;335;382
10.0;3.847929799069605;55;14;335;382
10.2;3.8467403698128533;58;13;268;307
9.2;3.8467403698128533;58;13;268;307
9.3;3.7002494393949807;0;26;197;234
10.1;3.7002494393949807;0;26;197;234
9.5;2.9786084325018565;0;15;513;514
10.8;2.9786084325018565;0;15;513;514
9.4;2.868556885532539;0;15;249;255
8.3;2.868556885532539;0;15;249;255
11.4;2.255759903876115;48;11;199;230
10.6;2.255759903876115;48;11;199;230
9.4;1.328686203353599;69;0;220;200
8.7;1.328686203353599;69;0;220;200
7.2;1.4087302727504742;0;16;219;220
9.2;1.4087302727504742;0;16;219;220
9.0;1.401209929218137;0;31;342;307
10.3;1.401209929218137;0;31;342;307
10.4;-1.5406446092020099;58;0;195;224
11.1;-1.5406446092020099;58;0;195;224
8.4;-1.6056305962624915;0;0;133;147
8.2;-1.6056305962624915;0;0;133;147
10.7;-2.2233097759081866;57;12;333;396
10.3;-2.2233097759081866;57;12;333;396
8.0;-2.246099584192326;62;11;172;211
9.7;-2.246099584192326;62;11;172;211
8.3;-0.5682399539106795;0;18;193;185
9.5;-0.5682399539106795;0;18;193;185
8.9;-0.5643496236369102;57;8;130;179
9.1;-0.5643496236369102;57;8;130;179
10.3;0.2097945372364403;0;0;156;170
9.4;0.2097945372364403;0;0;156;170
8.4;0.21607568733298332;0;0;187;182
8.7;0.21607568733298332;0;0;187;182
11.5;0.1805152793431396;0;10;262;248
12.3;0.1805152793431396;0;10;262;248
7.7;0.23239798532346528;0;13;190;183
7.9;0.23239798532346528;0;13;190;183
9.1;-0.322215437947841;60;13;257;251
10.6;-0.322215437947841;60;13;257;251
9.7;-0.9496705132352254;0;0;127;131
10.2;-0.9496705132352254;0;0;127;131
9.3;6.237060584123931;0;9;174;181
10.7;6.237060584123931;0;9;174;181
9.1;5.158740692840738;61;0;326;404
9.9;5.158740692840738;61;0;326;404
8.3;5.385889532583953;0;0;235;251
8.8;5.385889532583953;0;0;235;251
9.0;5.365599591293657;0;10;135;166
8.9;5.365599591293657;0;10;135;166
8.2;5.376909986946342;0;13;182;204
10.2;5.376909986946342;0;13;182;204
8.8;5.04205763920382;59;0;246;273
9.9;5.04205763920382;59;0;246;273
9.1;5.031266668352428;63;0;318;336
10.6;5.031266668352428;63;0;318;336
7.6;5.231344038358879;0;10;359;323
9.0;5.231344038358879;0;10;359;323
10.6;6.082739444206575;62;14;284;296
10.2;6.082739444206575;62;14;284;296
9.2;4.8384706812183955;0;0;202;213
9.4;4.8384706812183955;0;0;202;213
11.3;4.801565250756268;0;0;281;249
10.9;4.801565250756268;0;0;281;249
9.3;4.845551283918319;0;15;239;247
7.5;4.845551283918319;0;15;239;247
9.4;4.745288125657382;0;0;266;261
8.4;4.745288125657382;0;0;266;261
9.8;5.047102900177587;0;13;287;350
10.9;5.047102900177587;0;13;287;350
10.1;5.508972722554812;64;0;272;299
10.8;5.508972722554812;64;0;272;299
9.3;6.922150382885586;0;0;239;248
10.6;6.922150382885586;0;0;239;248
8.9;7.284940240781234;0;12;227;242
9.0;7.284940240781234;0;12;227;242
9.6;7.251520493631353;74;0;344;375
8.7;7.251520493631353;74;0;344;375
7.7;7.299920102794202;53;39;387;393
7.1;7.299920102794202;53;39;387;393
7.8;5.870136453438233;83;17;296;333
9.0;5.870136453438233;83;17;296;333
7.5;5.915652061746194;0;10;168;144
8.5;5.915652061746194;0;10;168;144
8.0;3.582870374959155;0;0;232;228
9.0;3.582870374959155;0;0;232;228
9.9;3.2054296343625706;0;13;256;268
9.3;3.2054296343625706;0;13;256;268
9.2;3.1825896596418874;58;12;184;233
8.1;3.1825896596418874;58;12;184;233
8.6;3.1303902796289336;44;10;330;341
7.6;3.1303902796289336;44;10;330;341
7.9;3.130319950410022;50;0;276;271
8.9;3.130319950410022;50;0;276;271
6.7;3.2378495967709715;0;0;140;147
9.5;3.2378495967709715;0;0;140;147
9.5;2.5555504164428298;57;14;239;302
11.4;2.5555504164428298;57;14;239;302
9.2;2.547420203520672;0;0;205;188
8.3;2.547420203520672;0;0;205;188
10.4;3.0152801884425764;56;14;268;234
9.9;3.0152801884425764;56;14;268;234
9.5;1.6419865846343977;51;0;264;272
10.7;1.6419865846343977;51;0;264;272
10.8;2.918329570093103;0;0;185;167
11.0;2.918329570093103;0;0;185;167
9.8;2.9431206699958947;0;0;209;231
9.7;2.9431206699958947;0;0;209;231
9.5;2.5449694761045163;52;12;313;292
11.2;2.5449694761045163;52;12;313;292
8.9;2.7992097018058164;49;14;238;255
8.2;2.7992097018058164;49;14;238;255
9.1;3.0163594766506727;0;0;138;173
9.6;3.0163594766506727;0;0;138;173
9.8;2.9319693624659204;0;0;178;165
10.5;2.9319693624659204;0;0;178;165
10.1;2.5805275455857823;51;13;200;187
11.0;2.5805275455857823;51;13;200;187
9.4;2.623987470095781;0;0;282;271
9.8;2.623987470095781;0;0;282;271
8.5;2.897457314285616;0;0;324;397
9.7;2.897457314285616;0;0;324;397
9.1;2.7145431882512923;0;0;212;180
10.5;2.7145431882512923;0;0;212;180
10.5;3.296807129148378;0;10;182;186
9.5;3.296807129148378;0;10;182;186
9.6;2.581734712661134;0;13;293;283
11.7;2.581734712661134;0;13;293;283
8.0;2.4949343604846885;55;12;278;319
7.0;2.4949343604846885;55;12;278;319
9.5;2.416968219146613;53;14;295;301
7.7;2.416968219146613;53;14;295;301
7.9;2.548589480395309;0;14;300;318
9.3;2.548589480395309;0;14;300;318
11.5;2.438192138110218;58;0;312;377
10.1;2.438192138110218;58;0;312;377
9.0;2.450522398367945;0;0;273;311
10.6;2.450522398367945;0;0;273;311
8.0;2.4141047835493;0;15;313;324
8.9;2.4141047835493;0;15;313;324
9.0;2.558450857205455;63;14;320;303
10.2;2.558450857205455;63;14;320;303
9.8;2.445331658890117;0;13;247;279
9.2;2.445331658890117;0;13;247;279
7.5;2.5604107693443665;0;14;319;353
9.2;2.5604107693443665;0;14;319;353
8.5;2.4553719668858838;62;0;253;270
10.3;2.4553719668858838;62;0;253;270
7.9;2.4533846258154264;0;14;214;244
9.3;2.4533846258154264;0;14;214;244
10.9;2.5387118197575655;0;14;253;285
12.3;2.5387118197575655;0;14;253;285
9.8;2.4477106661510217;0;10;283;307
7.5;2.4477106661510217;0;10;283;307
8.6;2.4818165838516504;0;14;274;260
9.9;2.4818165838516504;0;14;274;260
8.0;2.3526445250657564;49;0;330;318
9.7;2.3526445250657564;49;0;330;318
7.8;2.3375613385256524;0;14;287;296
8.8;2.3375613385256524;0;14;287;296
9.3;2.5213004283582845;0;12;309;312
8.2;2.5213004283582845;0;12;309;312
10.7;2.537369882776211;0;0;327;307
9.1;2.537369882776211;0;0;327;307
9.0;2.4946793482795147;0;0;268;267
9.9;2.4946793482795147;0;0;268;267
8.1;2.5547957369700085;0;11;177;176
8.5;2.5547957369700085;0;11;177;176
9.1;2.468276499660144;0;0;166;153
8.0;2.468276499660144;0;0;166;153
10.8;2.392386447811229;0;0;248;261
10.5;2.392386447811229;0;0;248;261
8.3;2.47246008840683;0;0;194;191
9.2;2.3591802444927237;0;0;211;222
7.6;2.3591802444927237;0;0;211;222
8.9;2.369523095801562;0;14;214;217
8.9;2.369523095801562;0;14;214;217
8.1;2.402137046623073;0;12;291;288
9.8;2.402137046623073;0;12;291;288
9.7;2.36663484936782;0;11;209;195
11.3;2.36663484936782;0;11;209;195
9.8;2.3519455012519406;0;10;191;178
7.9;2.3519455012519406;0;10;191;178
9.1;2.359696342198929;52;0;207;200
9.2;2.359696342198929;52;0;207;200
9.2;2.332815469011771;56;5;226;216
10.4;2.408337842697979;0;0;173;171
10.7;2.408337842697979;0;0;173;171
7.5;2.4593365780638576;64;0;248;250
8.1;2.4593365780638576;64;0;248;250
9.9;2.1459514411163925;51;10;356;396
8.2;2.1459514411163925;51;10;356;396
8.4;2.377886647688734;61;10;289;311
6.4;2.377886647688734;61;10;289;311
9.6;2.391128043160554;0;12;329;298
7.4;2.391128043160554;0;12;329;298
7.7;2.38437852101383;0;13;273;326
8.7;2.38437852101383;0;13;273;326
9.7;2.252485582024741;64;10;302;357
10.4;2.252485582024741;64;10;302;357
9.0;2.2665784385656487;62;14;371;344
9.8;2.2665784385656487;62;14;371;344
9.7;2.292398114663243;0;11;283;265
10.2;2.292398114663243;0;11;283;265
10.0;2.2833306463816316;0;0;360;382
8.7;2.2833306463816316;0;0;360;382
9.1;2.263559943633735;0;0;167;157
8.4;2.263559943633735;0;0;167;157
9.2;2.2431414753562584;0;7;300;291
8.8;2.2431414753562584;0;7;300;291
8.7;2.248271295627418;0;13;297;275
9.5;2.248271295627418;0;13;297;275
11.3;2.286515934384413;0;7;265;354
11.1;2.286515934384413;0;7;265;354
8.2;2.2047202640815873;0;0;271;269
9.7;2.2047202640815873;0;0;271;269
8.3;2.225034327264089;0;20;309;329
9.6;2.225034327264089;0;20;309;329
8.4;2.215217020041409;48;12;365;385
9.5;2.215217020041409;48;12;365;385
8.5;2.016635619754739;60;12;346;373
8.3;2.016635619754739;60;12;346;373
8.6;2.2234491656713344;0;11;268;283
7.9;2.2234491656713344;0;11;268;283
7.7;2.407878301629023;47;13;359;353
8.0;2.407878301629023;47;13;359;353
9.2;2.3982890277673703;0;12;324;305
7.9;2.3982890277673703;0;12;324;305
8.1;2.4556068429452678;76;13;376;335
8.6;2.4556068429452678;76;13;376;335
12.8;2.147179799054651;0;16;244;238
11.3;2.147179799054651;0;16;244;238
9.0;2.338939659700138;0;9;240;260
10.1;2.338939659700138;0;9;240;260
9.0;2.045904928129974;0;13;256;312
9.6;2.045904928129974;0;13;256;312
9.0;2.2809362340796877;0;0;227;214
8.8;2.2809362340796877;0;0;227;214
9.0;2.110612950522732;0;0;251;239
8.3;2.110612950522732;0;0;251;239
9.3;2.115240822356974;54;11;366;369
8.7;2.115240822356974;54;11;366;369
7.7;2.3746594305691335;50;10;279;284
8.3;2.3746594305691335;50;10;279;284
5.8;2.3760840596044286;54;12;219;242
7.6;2.3760840596044286;54;12;219;242
9.3;2.029963933111115;0;0;212;227
10.2;2.029963933111115;0;0;212;227
7.2;2.412101611968913;54;13;310;298
8.1;2.412101611968913;54;13;310;298
7.8;1.922887112017805;0;0;317;314
8.5;1.922887112017805;0;0;317;314
6.5;1.682758327166094;51;0;283;326
7.6;1.682758327166094;51;0;283;326
9.6;2.169862260735773;0;12;260;258
9.8;2.169862260735773;0;12;260;258
8.2;55.30509570148501;0;11;328;323
9.6;55.30509570148501;0;11;328;323
10.1;55.64845081999059;0;12;324;324
9.0;55.64845081999059;0;12;324;324
8.8;55.59914376045121;100;25;330;386
8.3;55.59914376045121;100;25;330;386
10.2;55.306756983257756;0;25;541;585
8.3;55.306756983257756;0;25;541;585
11.6;55.29541656597488;0;25;400;406
9.6;55.29541656597488;0;25;400;406
9.3;55.28107881106315;128;12;441;533
12.4;55.28107881106315;128;12;441;533
7.5;-61.06932310722952;51;15;128;169
8.1;-61.06932310722952;51;15;128;169
9.1;-61.055538259790026;0;9;136;126
8.2;-61.055538259790026;0;9;136;126
7.9;-60.94006428124379;0;0;158;171
8.2;-60.94006428124379;0;0;158;171
5.3;45.18607944368876;0;0;951;837
5.6;45.18607944368876;0;0;951;837
7.1;45.280037966408415;103;8;982;843
7.2;45.280037966408415;103;8;982;843
7.5;-0.34696061196262384;0;0;268;321
9.4;-0.34696061196262384;0;0;268;321
9.1;1.147329421444672;65;12;271;312
10.1;1.147329421444672;65;12;271;312
11.8;-1.6369893266326823;0;14;181;218
13.2;-1.6369893266326823;0;14;181;218
10.8;-1.2171494143847557;31;13;185;203
12.1;-1.2171494143847557;31;13;185;203
11.3;-0.5700803651327394;55;8;195;199
9.2;-0.5700803651327394;55;8;195;199
10.1;0.9544640124609372;0;0;258;251
10.9;0.9544640124609372;0;0;258;251
8.2;1.0683605599484782;49;12;182;200
10.1;1.0683605599484782;49;12;182;200
10.0;1.073636413782515;0;12;206;220
11.2;1.073636413782515;0;12;206;220
8.0;0.3662398343896867;0;0;145;146
9.5;0.3662398343896867;0;0;145;146
10.5;0.10521875005897947;0;12;184;196
9.3;0.10521875005897947;0;12;184;196
8.0;0.13806592560644337;0;11;117;140
9.3;0.13806592560644337;0;11;117;140
8.9;0.10889908760472737;62;0;163;158
8.9;0.10889908760472737;62;0;163;158
8.1;0.11550966421099625;0;0;144;146
9.3;0.11550966421099625;0;0;144;146
7.5;0.16534046144847625;60;13;162;204
9.2;0.16534046144847625;60;13;162;204
8.1;0.14047306390423073;36;0;143;154
6.6;0.14047306390423073;36;0;143;154
10.0;1.0646443718603311;0;12;237;250
8.1;1.0646443718603311;0;12;237;250
10.9;1.0271271582913517;0;0;236;256
11.2;1.0271271582913517;0;0;236;256
11.0;1.1314851846279557;0;12;124;93
8.4;1.1314851846279557;0;12;124;93
10.1;1.0852871688663643;0;12;226;221
8.6;1.0852871688663643;0;12;226;221
10.3;1.088140250087253;0;3;202;214
10.6;1.088140250087253;0;3;202;214
13.2;0.6866914994240764;0;0;80;83
10.6;0.6866914994240764;0;0;80;83
13.4;-0.5849179937998745;0;15;364;410
12.7;-0.5849179937998745;0;15;364;410
11.8;-0.5771063716112431;0;0;169;179
12.8;-0.5771063716112431;0;0;169;179
8.1;-0.11869991307758714;93;16;459;445
9.1;-0.11869991307758714;93;16;459;445
8.6;0.006284300005722992;0;0;74;72
8.1;-1.4534808198389901;48;12;233;279
10.2;-1.4534808198389901;48;12;233;279
10.8;-0.3426021927729051;69;11;395;390
11.5;-0.3426021927729051;69;11;395;390
9.5;1.2839252719177405;0;12;232;235
11.0;1.2839252719177405;0;12;232;235
11.1;1.2695015847204523;0;0;331;388
11.1;1.2695015847204523;0;0;331;388
10.0;1.2254368120589652;60;12;292;331
8.9;1.2254368120589652;60;12;292;331
6.4;1.2695904053331857;0;0;120;129
7.5;1.2695904053331857;0;0;120;129
8.4;1.2982374784259363;51;12;216;213
9.7;1.2982374784259363;51;12;216;213
8.9;1.2417444828452684;0;11;273;232
9.7;1.2417444828452684;0;11;273;232
10.0;1.290903771175961;0;11;141;151
7.7;1.290903771175961;0;11;141;151
11.2;0.17618038677269593;0;0;137;178
10.0;0.17618038677269593;0;0;137;178
11.0;0.14619058061944032;0;12;186;200
10.5;0.14619058061944032;0;12;186;200
9.5;-0.9618604247561143;82;0;191;218
10.3;-0.9618604247561143;82;0;191;218
12.3;-0.6516998885869859;92;12;380;378
10.1;-0.6516998885869859;92;12;380;378
10.5;0.5461617283146118;63;12;322;324
8.9;0.5461617283146118;63;12;322;324
11.1;3.008270411217655;0;0;221;234
11.2;3.008270411217655;0;0;221;234
10.0;2.9742500591604983;0;0;257;260
8.9;2.9742500591604983;0;0;257;260
9.8;3.0187296795732736;65;28;272;280
9.7;3.0187296795732736;65;28;272;280
8.7;4.077629973174368;61;29;219;235
8.6;4.077629973174368;61;29;219;235
9.8;4.613679404873639;0;11;412;399
11.2;4.613679404873639;0;11;412;399
9.8;4.622010183247755;52;12;244;278
10.3;4.622010183247755;52;12;244;278
10.2;4.64588054317843;0;22;245;275
11.0;4.64588054317843;0;22;245;275
9.1;3.2393197678350987;63;14;390;410
9.6;3.2393197678350987;63;14;390;410
7.1;3.221770488548698;59;14;285;319
8.2;3.221770488548698;59;14;285;319
9.8;3.847929799069605;56;12;335;356
10.0;3.847929799069605;56;12;335;356
6.6;3.821649566521723;53;13;371;354
8.4;3.821649566521723;53;13;371;354
8.0;3.88440958532924;0;12;209;266
8.8;3.88440958532924;0;12;209;266
9.0;3.6710800439238978;58;13;211;213
10.7;3.6710800439238978;58;13;211;213
9.5;2.9786084325018565;0;13;500;505
10.8;2.9786084325018565;0;13;500;505
7.9;2.8859524883726566;0;15;292;294
9.3;2.8859524883726566;0;15;292;294
9.9;1.8527298202476252;0;0;111;150
10.4;1.8527298202476252;0;0;111;150
9.7;1.4245700135225179;0;15;177;195
11.4;1.4245700135225179;0;15;177;195
10.7;0.0582513971968151;65;0;281;263
8.8;0.0582513971968151;65;0;281;263
10.5;2.2375884793108245;0;9;247;254
11.6;2.2375884793108245;0;9;247;254
11.2;1.9819915952249412;58;13;371;410
9.6;1.9819915952249412;58;13;371;410
10.3;1.0923666228599318;44;27;366;405
10.4;1.0923666228599318;44;27;366;405
12.6;-1.5841005962595762;51;23;404;409
10.8;-1.5841005962595762;51;23;404;409
11.7;-1.593531280363919;0;0;326;292
12.2;-1.593531280363919;0;0;326;292
8.0;-2.246099584192326;62;12;153;182
9.7;-2.246099584192326;62;12;153;182
10.3;-0.5324402157947051;0;0;204;190
8.7;-0.5324402157947051;0;0;204;190
9.4;-0.7481104943065231;61;13;212;230
10.6;-0.7481104943065231;61;13;212;230
10.4;0.15693546614402518;0;0;126;139
9.8;0.15693546614402518;0;0;126;139
10.3;0.2097945372364403;0;0;151;193
9.4;0.2097945372364403;0;0;151;193
8.4;0.21607568733298332;0;0;193;176
8.7;0.21607568733298332;0;0;193;176
10.9;0.20945180441740838;0;11;144;171
10.1;0.20945180441740838;0;11;144;171
9.1;5.419359963845442;0;14;241;294
10.1;5.419359963845442;0;14;241;294
9.2;5.548163380761833;89;11;366;361
10.6;5.548163380761833;89;11;366;361
9.6;4.8648404259387625;0;13;509;555
10.6;4.8648404259387625;0;13;509;555
8.6;5.358010448741444;122;24;251;310
8.5;5.358010448741444;122;24;251;310
10.0;5.388918166791596;0;0;443;433
10.6;5.388918166791596;0;0;443;433
8.6;5.379561803755705;0;0;277;293
8.4;5.379561803755705;0;0;277;293
8.2;5.376909986946342;0;14;182;200
10.2;5.376909986946342;0;14;182;200
8.5;5.404199144946175;0;13;162;190
7.0;5.404199144946175;0;13;162;190
10.3;5.013307423064944;0;0;222;227
